listing_id,"""name""",host_id,host_is_superhost (Star),host_identity_verified (Tick),"""neighbourhood""","""city""","""latitude""","""longitude""","""property_type""","""room_type""",accommodates,bedrooms,"""amenities""",price,review_scores_rating,review_scores_value,instant_bookable
11674799,"""Ripa Home""",61994778,f,t,"""I Centro Storico""",Rome,41.8894,12.47047,Entire apartment,Entire place,2,1,"""[""TV"", ""Host greets you"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""Hot water"", ""Luggage dropoff allowed"", ""Kitchen"", ""Heating""]""",39,82,9,t
12246277,"""Lucky Domus Ottaviano""",18163656,f,f,"""I Centro Storico""",Rome,41.90826,12.45714,Entire apartment,Entire place,6,3,"""[""Shampoo"", ""TV"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""Hangers"", ""Iron"", ""Kitchen"", ""Heating""]""",39,69,7,f
28974953,"""Monolocale via Sistina, centro di Roma """,218395624,f,t,"""I Centro Storico""",Rome,41.90405,12.48455,Entire apartment,Entire place,2,1,"""[]""",39,96,9,f
42165063,"""ROMAMOR""",96151640,f,t,"""XIII Aurelia""",Rome,41.89533,12.45334,Entire apartment,Entire place,2,1,"""[""Dishes and silverware"", ""Elevator"", ""Washer"", ""TV"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""First aid kit"", ""Hot water"", ""Iron"", ""Kitchen"", ""Heating""]""",39,5,5,t
43378788,"""Affitto stanze in zona Trastevere""",16379602,f,t,"""I Centro Storico""",Rome,41.88753,12.47089,Entire apartment,Entire place,2,1,"""[""Hangers"", ""TV"", ""Fire extinguisher"", ""Hot water"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Long term stays allowed"", ""Wifi"", ""Dedicated workspace"", ""Air conditioning"", ""Kitchen"", ""Heating"", ""Private entrance""]""",39,60,8,t
43978912,"""The Home in Rome | Luxury Appartment""",12288019,f,f,"II ParioliNomentano""",Rome,41.91396,12.51957,Entire apartment,Entire place,10,3,"""[""Shampoo"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""Breakfast"", ""Long term stays allowed"", ""Iron"", ""Kitchen"", ""Heating""]""",39,5,5,f
1356223,"""Domus Esquilino""",7361880,f,t,"""I Centro Storico""",Rome,41.89309,12.50321,Entire apartment,Entire place,7,2,"""[""Cable TV"", ""Elevator"", ""Shampoo"", ""TV"", ""Dedicated workspace"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""Hangers"", ""Iron"", ""Kitchen"", ""Heating""]""",39,89,9,f
1736473,"""Lovely apartment close to P. Navona""",9144530,f,t,"""I Centro Storico""",Rome,41.89651,12.46712,Entire apartment,Entire place,5,2,"""[]""",39,94,9,f
9983342,"LaLeoninaApartment - AC - Private Bathrooms- WIFI""",49647117,f,t,"""I Centro Storico""",Rome,41.89496,12.49252,Entire apartment,Entire place,6,2,"""[]""",39,96,9,t
10013525,"""Garden House, your sweet home""",51428144,f,t,"""I Centro Storico""",Rome,41.89774,12.50259,Entire apartment,Entire place,5,2,"""[]""",39,85,9,f
11879427,"""Appartamento a Trastevere centro""",62380222,f,t,"""I Centro Storico""",Rome,41.88535,12.47264,Entire apartment,Entire place,5,2,"""[]""",39,76,8,t
15885352,"""Rione Monti-house Olmata""",13953275,f,t,"""I Centro Storico""",Rome,41.89708,12.49749,Entire apartment,Entire place,5,2,"""[]""",39,91,9,f
19023716,"""Beach House""",22621239,f,t,"V PrenestinoCentocelle""",Rome,41.86601,12.54436,Entire apartment,Entire place,6,2,"""[""Free parking on premises"", ""Shampoo"", ""Hot tub"", ""TV"", ""Dedicated workspace"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""First aid kit"", ""Long term stays allowed"", ""Kitchen"", ""Heating""]""",39,5,5,f
21994791,"""Torpigna House""",151104568,f,f,"V PrenestinoCentocelle""",Rome,41.87749,12.54357,Entire apartment,Entire place,4,2,"""[""Hot water"", ""Shampoo"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Host greets you"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Hangers"", ""Kitchen"", ""Free street parking"", ""Heating""]""",39,95,9,f
33931423,"""Pandy Suite""",256227731,t,f,"""I Centro Storico""",Rome,41.90341,12.48884,Entire apartment,Entire place,6,2,"""[]""",39,98,10,t
42472794,"""VIA VENETO ROMANTIC APARTMENT""",224665733,f,t,"""I Centro Storico""",Rome,41.90643,12.48834,Entire apartment,Entire place,4,2,"""[]""",39,5,5,t
43637963,"""Pantheon quiet apartment 2 bedrooms""",348446223,f,t,"""I Centro Storico""",Rome,41.89859,12.47693,Entire apartment,Entire place,5,2,"""[""Shampoo"", ""TV"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""Hangers"", ""Iron"", ""Kitchen"", ""Heating""]""",39,5,5,t
44109196,"Maria Terrace Apt at Spanish Steps""",354216817,f,t,"""I Centro Storico""",Rome,41.90881,12.47694,Entire apartment,Entire place,6,2,"""[""Long term stays allowed""]""",39,5,5,t
44516053,"""Casa del Corso""",51753721,t,t,"""I Centro Storico""",Rome,41.90811,12.47811,Entire apartment,Entire place,6,2,"""[""Shampoo"", ""TV"", ""Dedicated workspace"", ""Private entrance"", ""Long term stays allowed"", ""Wifi"", ""Air conditioning"", ""Breakfast"", ""Hangers"", ""Kitchen""]""",39,5,5,t
44735560,"""Casa sul mare a Lido di Ostia""",362148692,f,t,"X OstiaAcilia""",Rome,41.73059,12.27683,Entire apartment,Entire place,4,2,"""[]""",39,5,5,t
14604839,"""White loft Tiburtino near to Termini""",90623299,t,t,"""I Centro Storico""",Rome,41.89705,12.51059,Entire apartment,Entire place,3,1,"""[]""",39,93,9,t
18251791,"""Gem in Rome city centre!!!""",62877446,t,t,"VII San GiovanniCinecitta""",Rome,41.88362,12.51299,Entire apartment,Entire place,2,1,"""[""Hot water"", ""Shampoo"", ""Lockbox"", ""TV"", ""Dedicated workspace"", ""Private entrance"", ""Long term stays allowed"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""Air conditioning"", ""Hangers"", ""Kitchen"", ""Heating""]""",39,92,9,f
29025044,"""Rhome Merulana Ricercato appartamento con patio vicino al Colosseo""",218748588,t,t,"""I Centro Storico""",Rome,41.89366,12.50213,Entire apartment,Entire place,5,1,"""[]""",39,100,5,t
44399608,"""classic flat in Rome historical center""",285874,t,t,"""I Centro Storico""",Rome,41.89867,12.4688,Entire apartment,Entire place,2,1,"""[]""",39,5,5,t
1774901,"""Flat at Colosseo - Heart of Rome""",9182302,f,f,"""I Centro Storico""",Rome,41.89507,12.49264,Entire apartment,Entire place,2,1,"""[""Washer"", ""TV"", ""Essentials"", ""Long term stays allowed"", ""Kitchen"", ""Heating""]""",39,94,10,f
7658266,"""casa al centro di roma e nel verde""",40195958,f,f,"""XII Monte Verde""",Rome,41.88396,12.46094,Entire apartment,Entire place,4,1,"""[""Elevator"", ""Shampoo"", ""Washer"", ""TV"", ""Fire extinguisher"", ""Wifi"", ""Essentials"", ""Hair dryer"", ""First aid kit"", ""Long term stays allowed"", ""Iron"", ""Kitchen"", ""Heating""]""",39,80,8,f
13553341,"""Sant""Onofrio Apartment: 3 mins to the Vatican""",78047945,f,t,"""I Centro Storico""",Rome,41.89934,12.46077,Entire apartment,Entire place,2,1,"""[""Paid parking off premises"", ""Shampoo"", ""Washer"", ""TV"", ""Host greets you"", ""Long term stays allowed"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""Wifi"", ""Hot water"", ""Iron"", ""Kitchen"", ""Heating""]""",39,5,5,f
28485045,"""Laterani Apartments Platinum""",215013413,f,f,"""I Centro Storico""",Rome,41.88464,12.50346,Entire apartment,Entire place,5,1,"""[]""",39,5,5,f
3934760,"""Un sejour dans le paradis""",19576474,f,t,"""Adalar""",Istanbul,40.87633,29.0935,Entire apartment,Entire place,3,2,"""[""Washer"", ""Essentials"", ""Kitchen"", ""TV"", ""Long term stays allowed""]""",35,5,5,f
34074389,"Vue sur le Bosphore, jardin magnifique, 3pi """,3135679,f,t,"""Uskudar""",Istanbul,41.01267,29.01334,Entire apartment,Entire place,8,2,"""[]""",35,93,10,f
42857789,"""King suit studio kitchenette , new building ,clean""",206700682,f,t,"""Sisli""",Istanbul,41.04506,28.98327,Entire apartment,Entire place,2,1,"""[]""",38,100,10,f
955886,"""new apartment near taksim square""",5193989,f,t,"""Beyoglu""",Istanbul,41.03607,28.99061,Entire apartment,Entire place,5,2,"""[""Washer"", ""Wifi"", ""Heating"", ""Kitchen"", ""TV"", ""Long term stays allowed"", ""Cable TV"", ""Elevator""]""",38,90,9,f
13740662,"""Artistic Flat in the center of Cihangir""",73220615,f,f,"""Beyoglu""",Istanbul,41.0304,28.98116,Entire apartment,Entire place,4,2,"""[]""",38,100,10,f
45602953,"""Aparmennt in taksim""",200731886,f,t,"""Beyoglu""",Istanbul,41.03307,28.98786,Entire apartment,Entire place,3,1,"""[""Hangers"", ""Long term stays allowed"", ""First aid kit"", ""Private entrance"", ""TV"", ""Dedicated workspace"", ""Hot water"", ""Free parking on premises"", ""Heating"", ""Hair dryer"", ""Wifi"", ""Iron"", ""Washer"", ""Kitchen"", ""Essentials"", ""Shampoo""]""",38,5,5,t
24382065,"""Cozy Place in the heart of Istanbul""",1181591,f,f,"""Kadikoy""",Istanbul,40.98364,29.02731,Entire apartment,Entire place,2,1,"""[]""",38,98,10,f
26731546,"""Design Apartment in Galata""",4631381,t,t,"""Beyoglu""",Istanbul,41.02579,28.97591,Entire apartment,Entire place,3,1,"""[]""",38,97,9,f
11285512,"""Cihangir Central Apartment with Great View""",51290617,f,f,"""Beyoglu""",Istanbul,41.02919,28.9838,Entire apartment,Entire place,2,1,"""[]""",38,100,10,t
28686826,"""Cosy apartment - forest & emerald green lake view""",20005607,t,f,"""Sariyer""",Istanbul,41.19771,29.05062,Entire apartment,Entire place,2,1,"""[]""",38,100,9,t
43891398,"""Wake Up In The Downtown with Sounds of Birds""",41858289,f,f,"""Besiktas""",Istanbul,41.04826,29.0047,Entire apartment,Entire place,4,1,"""[]""",38,5,5,t
16139137,"""Modern Apt Close to Pendik Tuzla Business District""",26905609,f,t,"""Maltepe""",Istanbul,40.95149,29.16732,Entire apartment,Entire place,4,1,"""[]""",38,100,10,f
21973369,"""Bomonti house with two terraces""",11795360,f,t,"""Sisli""",Istanbul,41.06216,28.98871,Entire apartment,Entire place,4,1,"""[""Free street parking"", ""Hangers"", ""Microwave"", ""First aid kit"", ""Refrigerator"", ""Dedicated workspace"", ""Hot water"", ""Free parking on premises"", ""Heating"", ""Hair dryer"", ""Kitchen"", ""Iron"", ""Washer"", ""Long term stays allowed"", ""Essentials"", ""Wifi""]""",38,5,5,f
32722128,"""Clean-Comfortable-Spacious-Safe-Easy access point.""",69444906,f,t,"""Sisli""",Istanbul,41.05865,28.99949,Entire apartment,Entire place,2,1,"""[""Washer"", ""Wifi"", ""Kitchen"", ""Gym"", ""Pool"", ""Heating"", ""Long term stays allowed"", ""Shampoo"", ""TV"", ""Air conditioning"", ""Essentials"", ""Free parking on premises""]""",38,93,9,f
4427353,"""Appartement Istanbul en bord de mer""",22983563,f,f,"""Bakirkoy""",Istanbul,40.95699,28.81716,Entire apartment,Entire place,6,3,"""[""Washer"", ""Wifi"", ""Kitchen"", ""Gym"", ""Pool"", ""Heating"", ""Long term stays allowed"", ""Shampoo"", ""TV"", ""Air conditioning"", ""Essentials"", ""Free parking on premises""]""",39,5,5,f
38558840,"""Near to Dolmabahce Palace, park view, sunny""",293872641,f,t,"""Besiktas""",Istanbul,41.04004,28.99702,Entire apartment,Entire place,5,3,"""[]""",39,100,10,f
5420902,"""Let""s feel ISTANBUL""",24613813,f,t,"""Beyoglu""",Istanbul,41.0326,28.98698,Entire apartment,Entire place,4,1,"""[""Hangers"", ""First aid kit"", ""TV"", ""Dedicated workspace"", ""Hot water"", ""Shampoo"", ""Heating"", ""Cable TV"", ""Washer"", ""Long term stays allowed"", ""Wifi""]""",39,80,8,t
38198395,"""super location near subway luxury apartment 5no""",262268590,f,t,"""Sisli""",Istanbul,41.05221,28.98806,Entire apartment,Entire place,8,2,"""[""Indoor fireplace"", ""Washer"", ""Wifi"", ""Kitchen"", ""Dryer"", ""Elevator"", ""Heating"", ""Hot water"", ""Long term stays allowed"", ""Shampoo"", ""TV"", ""Air conditioning"", ""Essentials"", ""Iron"", ""Hair dryer""]""",39,5,5,t
38201374,"""luxury two bedroom one living room next Subway10""",262268590,f,t,"""Sisli""",Istanbul,41.05088,28.98811,Entire apartment,Entire place,8,2,"""[""Hangers"", ""Long term stays allowed"", ""Air conditioning"", ""Elevator"", ""TV"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Hair dryer"", ""Wifi"", ""Iron"", ""Washer"", ""Kitchen"", ""Essentials"", ""Shampoo""]""",39,5,5,t
40673902,"""Konforlu bir aile evi""",311758143,f,f,"""Maltepe""",Istanbul,40.94917,29.12372,Entire apartment,Entire place,4,2,"""[""Indoor fireplace"", ""Washer"", ""Wifi"", ""Kitchen"", ""Dryer"", ""Elevator"", ""Heating"", ""Hot water"", ""Long term stays allowed"", ""Shampoo"", ""TV"", ""Air conditioning"", ""Essentials"", ""Iron"", ""Hair dryer""]""",39,5,5,t
41431471,"""include supermarket apartment""",201731558,f,t,"""Sisli""",Istanbul,41.05924,28.99714,Entire apartment,Entire place,4,2,"""[""Hangers"", ""Long term stays allowed"", ""Air conditioning"", ""Elevator"", ""TV"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Hair dryer"", ""Wifi"", ""Iron"", ""Washer"", ""Kitchen"", ""Essentials"", ""Shampoo""]""",39,5,5,f
41528375,"""two rooms a lounge great location 11no""",262268590,f,t,"""Sisli""",Istanbul,41.05079,28.98615,Entire apartment,Entire place,7,2,"""[]""",39,5,5,t
45783865,"2 bedroom 1 livingroom apartment with balcony """,364679883,f,t,"""Beyoglu""",Istanbul,41.03475,28.98256,Entire apartment,Entire place,5,2,"""[""Hangers"", ""Private entrance"", ""Air conditioning"", ""TV"", ""Dedicated workspace"", ""Heating"", ""Hair dryer"", ""Kitchen"", ""Iron"", ""Long term stays allowed"", ""Essentials"", ""Wifi""]""",39,5,5,t
45795004,"""2 bedroom 1 livingroom apartment + balcony Taksim""",364679883,f,t,"""Beyoglu""",Istanbul,41.03541,28.98134,Entire apartment,Entire place,5,2,"""[""Hangers"", ""Private entrance"", ""Air conditioning"", ""TV"", ""Dedicated workspace"", ""Heating"", ""Hair dryer"", ""Kitchen"", ""Iron"", ""Long term stays allowed"", ""Essentials"", ""Wifi""]""",39,5,5,t
3661073,"""Taksim Dora Hotel Tripple Room""",18556168,f,f,"""Beyoglu""",Istanbul,41.03531,28.98063,Entire apartment,Entire place,3,1,"""[""Dryer"", ""Long term stays allowed"", ""First aid kit"", ""Fire extinguisher"", ""Breakfast"", ""Air conditioning"", ""Carbon monoxide alarm"", ""TV"", ""Cable TV"", ""Heating"", ""Wifi"", ""Indoor fireplace"", ""Washer"", ""Hot tub"", ""Essentials"", ""Shampoo""]""",39,5,5,f
3661253,"""Taksim Dora Hotel Suit Studio""",18556168,f,f,"""Beyoglu""",Istanbul,41.0364,28.9817,Entire apartment,Entire place,3,1,"""[""Long term stays allowed"", ""First aid kit"", ""Fire extinguisher"", ""Breakfast"", ""Air conditioning"", ""Carbon monoxide alarm"", ""TV"", ""Cable TV"", ""Heating"", ""Wifi"", ""Indoor fireplace"", ""Washer"", ""Hot tub"", ""Essentials"", ""Shampoo""]""",39,5,5,f
35404739,"""1+1 Luxury Furnished Apartment For Family &Couples""",266484982,f,t,"""Sisli""",Istanbul,41.07084,28.99437,Entire apartment,Entire place,4,1,"""[""Washer"", ""Iron"", ""Hangers"", ""Wifi"", ""Essentials"", ""Bed linens"", ""Heating"", ""Kitchen"", ""Cooking basics"", ""Hot water"", ""Long term stays allowed"", ""Dedicated workspace"", ""Refrigerator"", ""Extra pillows and blankets""]""",39,5,5,t
41528873,"""one room a living room next to subway luxury house""",262268590,f,t,"""Sisli""",Istanbul,41.04976,28.98562,Entire apartment,Entire place,4,1,"""[""Air conditioning"", ""Dryer"", ""Free parking on premises"", ""Wifi"", ""Hot water"", ""Essentials"", ""Heating"", ""Hair dryer"", ""Iron"", ""Patio or balcony"", ""TV"", ""Shampoo"", ""Kitchen"", ""Hangers"", ""Fire extinguisher"", ""Washer"", ""Long term stays allowed""]""",39,5,5,t
41580166,"""Feel like home while you stay in Istanbul""",132542009,f,f,"""Bagcilar""",Istanbul,41.02424,28.82048,Entire apartment,Entire place,4,1,"""[""Washer"", ""Wifi"", ""Essentials"", ""Bed linens"", ""Heating"", ""Air conditioning"", ""Beachfront"", ""Kitchen"", ""TV"", ""Hot water"", ""Dedicated workspace"", ""Cable TV"", ""Long term stays allowed""]""",39,5,5,t
41829895,"""Sea view central flat. 100 m to bospohorus""",68684002,f,f,"""Besiktas""",Istanbul,41.04319,29.01012,Entire apartment,Entire place,3,1,"""[""Washer"", ""Wifi"", ""Essentials"", ""Bed linens"", ""Heating"", ""Air conditioning"", ""Beachfront"", ""Kitchen"", ""TV"", ""Hot water"", ""Dedicated workspace"", ""Cable TV"", ""Long term stays allowed""]""",39,5,5,t
45270172,"""Modern and clean, 1-BR apartment at Taksim""",60093279,f,f,"""Beyoglu""",Istanbul,41.03438,28.98867,Entire apartment,Entire place,3,1,"""[""Air conditioning"", ""Elevator"", ""TV"", ""Hot water"", ""Shampoo"", ""Kitchen"", ""Hair dryer"", ""Washer"", ""Long term stays allowed"", ""Essentials"", ""Wifi""]""",39,5,5,t
27122957,"""Istanbul Taksim Flat, Bosphorus View Terrace""",110013636,f,f,"""Beyoglu""",Istanbul,41.03507,28.98465,Entire apartment,Entire place,3,1,"""[""Air conditioning"", ""Dryer"", ""Free parking on premises"", ""Essentials"", ""Heating"", ""TV"", ""Shampoo"", ""Kitchen"", ""Long term stays allowed""]""",39,84,9,t
3465883,"""Cute 1BD in charming neighborhood..""",17416317,f,f,"""Besiktas""",Istanbul,41.07099,29.04013,Entire apartment,Entire place,3,1,"""[""Air conditioning"", ""Dryer"", ""Free parking on premises"", ""Essentials"", ""Heating"", ""TV"", ""Shampoo"", ""Kitchen"", ""Long term stays allowed""]""",39,97,9,t
37728306,"""Cosy and central flat with own private back yard""",3153216,f,t,"""Beyoglu""",Istanbul,41.0375,28.97303,Entire apartment,Entire place,4,1,"""[""Dryer"", ""Hangers"", ""Long term stays allowed"", ""Air conditioning"", ""TV"", ""Hot water"", ""Heating"", ""Hair dryer"", ""Wifi"", ""Iron"", ""Washer"", ""Kitchen"", ""Essentials"", ""Shampoo""]""",39,93,9,f
41928071,"""Whole House With Kitchen In The City Center""",331718779,f,f,"""Beyoglu""",Istanbul,41.02641,28.97253,Entire apartment,Entire place,2,1,"""[""Washer"", ""Wifi"", ""Kitchen"", ""Dryer"", ""Pool"", ""Heating"", ""Hangers"", ""Long term stays allowed"", ""Shampoo"", ""TV"", ""Hot water"", ""Essentials"", ""Free parking on premises"", ""Iron"", ""Air conditioning""]""",39,93,10,t
32567551,"""Istanbul City House 1 Room 2, Old Town Istanbul""",165765800,f,t,"""Fatih""",Istanbul,41.00524,28.96652,Entire apartment,Entire place,2,1,"""[""Dryer"", ""Hangers"", ""Air conditioning"", ""Elevator"", ""TV"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Hair dryer"", ""Kitchen"", ""Iron"", ""Washer"", ""Long term stays allowed"", ""Essentials"", ""Wifi""]""",39,93,10,t
43683767,"""Studio apartment in city center""",44493590,f,f,"""Beyoglu""",Istanbul,41.02644,28.97042,Entire apartment,Entire place,2,1,"""[""Dryer"", ""Hangers"", ""Long term stays allowed"", ""Air conditioning"", ""TV"", ""Hot water"", ""Heating"", ""Hair dryer"", ""Wifi"", ""Iron"", ""Washer"", ""Kitchen"", ""Essentials"", ""Shampoo""]""",39,93,10,f
43879251,"""Flat with sea view, terrace and swimming pool.""",190570065,f,f,"""Beylikduzu""",Istanbul,41.01534,28.6271,Entire apartment,Entire place,5,3,"""[""Washer"", ""Wifi"", ""Kitchen"", ""Dryer"", ""Pool"", ""Heating"", ""Hangers"", ""Long term stays allowed"", ""Shampoo"", ""TV"", ""Hot water"", ""Essentials"", ""Free parking on premises"", ""Iron"", ""Air conditioning""]""",39,100,8,t
29074837,"""DUPLEX IN CENTER OF BESIKTAS WITH BOSPHORUS VIEW""",219085747,f,f,"""Besiktas""",Istanbul,41.04419,29.00807,Entire apartment,Entire place,5,2,"""[""Dryer"", ""Hangers"", ""Air conditioning"", ""Elevator"", ""TV"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Hair dryer"", ""Kitchen"", ""Iron"", ""Washer"", ""Long term stays allowed"", ""Essentials"", ""Wifi""]""",40,97,10,t
4221302,"""bosphorus,galata tower view flat""",21167030,t,t,"""Beyoglu""",Istanbul,41.02631,28.97603,Entire apartment,Entire place,4,2,"""[""Indoor fireplace"", ""Washer"", ""Wifi"", ""Kitchen"", ""Dryer"", ""Heating"", ""Hangers"", ""Beachfront"", ""Long term stays allowed"", ""Shampoo"", ""Air conditioning"", ""Essentials"", ""Free parking on premises"", ""Iron"", ""Hair dryer""]""",40,99,10,f
40634051,"""Cozy, next to the seaside Moda park""",193202722,f,f,"""Kadikoy""",Istanbul,40.98497,29.02232,Entire apartment,Entire place,4,2,"""[""Free street parking"", ""Washer"", ""Wifi"", ""Kitchen"", ""Host greets you"", ""Heating"", ""Long term stays allowed"", ""Shampoo"", ""TV"", ""Hot water"", ""Essentials"", ""Iron"", ""Air conditioning""]""",40,100,10,f
15278767,"""Medusa Apart""",97225114,f,f,"""Fatih""",Istanbul,41.00489,28.97398,Entire apartment,Entire place,4,1,"""[""Dryer"", ""Hangers"", ""Fire extinguisher"", ""Air conditioning"", ""Elevator"", ""Smoke alarm"", ""TV"", ""Dedicated workspace"", ""Shampoo"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Iron"", ""Washer"", ""Long term stays allowed"", ""Essentials"", ""Wifi""]""",40,95,10,t
34520513,"""Old Style flat by Cihangir Park""",20876140,f,t,"""Beyoglu""",Istanbul,41.03114,28.986,Entire apartment,Entire place,3,1,"""[""Hangers"", ""Extra pillows and blankets"", ""Air conditioning"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Hair dryer"", ""Wifi"", ""Iron"", ""Washer"", ""Long term stays allowed"", ""Essentials"", ""Shampoo""]""",40,100,10,f
19623559,"""Mall of Istanbul""",138031771,f,t,"""Basaksehir""",Istanbul,41.0637,28.80658,Entire apartment,Entire place,3,1,"""[]""",40,100,10,f
35698072,"""Istanbul City House 1 Room 3, Old Town Istanbul""",165765800,f,t,"""Fatih""",Istanbul,41.00636,28.96755,Entire apartment,Entire place,3,1,"""[""Hangers"", ""Wifi"", ""Essentials"", ""Heating"", ""Hair dryer"", ""Air conditioning"", ""Kitchen"", ""High chair"", ""TV"", ""Cooking basics"", ""Long term stays allowed"", ""Dedicated workspace"", ""Refrigerator"", ""Shampoo""]""",40,98,10,f
2684992,"""Galata and Bosphorus View Luxurious""",1008208,f,t,"""Beyoglu""",Istanbul,41.02442,28.97393,Entire apartment,Entire place,2,1,"""[]""",40,96,10,f
27450692,"""Cozy flat in Taksim""",15266294,t,t,"""Beyoglu""",Istanbul,41.03735,28.98345,Entire apartment,Entire place,2,1,"""[""Dryer"", ""Hangers"", ""Microwave"", ""Stove"", ""Cooking basics"", ""Refrigerator"", ""Dishes and silverware"", ""Patio or balcony"", ""TV"", ""Hot water"", ""Heating"", ""Wifi"", ""Kitchen"", ""Iron"", ""Washer"", ""Long term stays allowed"", ""Essentials"", ""Shampoo""]""",40,98,10,f
40993866,"""Charming Flat and Terrace with unique view Galata""",319761223,f,f,"""Beyoglu""",Istanbul,41.02403,28.97481,Entire apartment,Entire place,2,1,"""[""Wifi"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Hot water"", ""Iron"", ""Dedicated workspace"", ""Hair dryer"", ""Shampoo"", ""Kitchen"", ""Hangers"", ""Washer"", ""Long term stays allowed""]""",40,100,10,t
4079466,"HISTORICAL COZY APARTMENT 4 ROOM""",4434210,f,t,"""Beyoglu""",Istanbul,41.03678,28.98576,Entire apartment,Entire place,9,4,"""[""Dryer"", ""Hangers"", ""Microwave"", ""Stove"", ""Cooking basics"", ""Refrigerator"", ""Dishes and silverware"", ""Patio or balcony"", ""TV"", ""Hot water"", ""Heating"", ""Wifi"", ""Kitchen"", ""Iron"", ""Washer"", ""Long term stays allowed"", ""Essentials"", ""Shampoo""]""",40,80,8,f
23054442,"""Mohamad 5stars Apartment""",148772924,f,t,"""Esenyurt""",Istanbul,41.02281,28.65556,Entire apartment,Entire place,16,4,"""[""Wifi"", ""Refrigerator"", ""Essentials"", ""Heating"", ""Hot water"", ""Iron"", ""Dedicated workspace"", ""Hair dryer"", ""Shampoo"", ""Kitchen"", ""Hangers"", ""Washer"", ""Long term stays allowed""]""",40,5,5,f
36475548,"""Full Equiped Dublex Fabulous Terrace 3min toMetro""",105313047,f,t,"""Bayrampasa""",Istanbul,41.06953,28.88961,Entire apartment,Entire place,8,4,"""[]""",40,5,5,f
11748996,"""wonderfull sea wiew""",62512173,f,f,"""Buyukcekmece""",Istanbul,41.00702,28.59927,Entire apartment,Entire place,5,3,"""[""Indoor fireplace"", ""Washer"", ""Wifi"", ""Kitchen"", ""Dryer"", ""Heating"", ""Hangers"", ""Beachfront"", ""Long term stays allowed"", ""Shampoo"", ""Air conditioning"", ""Essentials"", ""Free parking on premises"", ""Iron"", ""Hair dryer""]""",40,91,9,f
18243761,"""On the E-5 line 2+1 deluxe""",89870641,f,t,"""Eyup""",Istanbul,41.03602,28.93376,Entire apartment,Entire place,4,3,"""[""Free street parking"", ""Washer"", ""Wifi"", ""Kitchen"", ""Host greets you"", ""Heating"", ""Long term stays allowed"", ""Shampoo"", ""TV"", ""Hot water"", ""Essentials"", ""Iron"", ""Air conditioning""]""",40,80,9,t
25187212,"""Unique Apartment with magnificent Sea View @Galata""",179319500,f,t,"""Beyoglu""",Istanbul,41.02612,28.97551,Entire apartment,Entire place,8,3,"""[""Dryer"", ""Hangers"", ""Fire extinguisher"", ""Air conditioning"", ""Elevator"", ""Smoke alarm"", ""TV"", ""Dedicated workspace"", ""Shampoo"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Iron"", ""Washer"", ""Long term stays allowed"", ""Essentials"", ""Wifi""]""",40,20,2,t
28730313,"""Blues Suit Istanbul""",37856881,f,f,"""Sisli""",Istanbul,41.0513,28.98767,Entire apartment,Entire place,8,3,"""[""Long term stays allowed""]""",40,82,9,f
35279881,"""Panorama - Huge Apt Next to Cevahir Mall""",265607952,f,f,"""Sisli""",Istanbul,41.06743,28.99492,Entire apartment,Entire place,10,3,"""[""Washer"", ""Iron"", ""Hangers"", ""Wifi"", ""Fire extinguisher"", ""Essentials"", ""Heating"", ""Hair dryer"", ""Air conditioning"", ""Kitchen"", ""TV"", ""Long term stays allowed"", ""Host greets you"", ""Dedicated workspace"", ""Dryer"", ""Shampoo""]""",40,95,10,t
26497248,"""Mittendrin in Istanbul""",23362342,f,f,"""Kucukcekmece""",Istanbul,41.01344,28.80083,Entire apartment,Entire place,6,3,"""[""Washer"", ""Wifi"", ""Kitchen"", ""Smoke alarm"", ""Private entrance"", ""Dedicated workspace"", ""Heating"", ""Hangers"", ""First aid kit"", ""Long term stays allowed"", ""TV"", ""Essentials"", ""Free parking on premises""]""",40,80,8,t
